pageid,name,city
47306615,Edwin Lawrence (Michigan jurist),"Middlebury, Vermont"
2673953,Ralph Lee,"Middlebury, Vermont"
10103807,Doug Lewis (skier),"Middlebury, Vermont"
15600782,Ronald D. Liebowitz,"Middlebury, Vermont"
57817420,Charles Linsley,"Middlebury, Vermont"
5612735,Gabriel Mann,"Middlebury, Vermont"
41434331,Samuel Mattocks,"Middlebury, Vermont"
1005933,John McCardell Jr.,"Middlebury, Vermont"
19798593,Julia Morton,"Middlebury, Vermont"
48286643,Pamela Pack,"Middlebury, Vermont"
52385425,Gamaliel Painter,"Middlebury, Vermont"
4938395,Frank C. Partridge,"Middlebury, Vermont"
2192768,Edward John Phelps,"Middlebury, Vermont"
4821311,Samuel S. Phelps,"Middlebury, Vermont"
16290444,William H. Porter,"Middlebury, Vermont"
42185064,Matthew Power,"Middlebury, Vermont"
41830085,William Y. W. Ripley,"Middlebury, Vermont"
3042805,Steven Clark Rockefeller,"Middlebury, Vermont"
10618578,Patricia Ross,"Middlebury, Vermont"
36656086,"Horatio Seymour (Erie County, NY)","Middlebury, Vermont"
2477797,Horatio Seymour (Vermont),"Middlebury, Vermont"
1637043,Patty Sheehan,"Middlebury, Vermont"
2507216,Richard Skinner (American politician),"Middlebury, Vermont"
34204316,James M. Slade,"Middlebury, Vermont"
21831671,David Allen Smalley,"Middlebury, Vermont"
55133287,Clinton Smith (architect),"Middlebury, Vermont"
33850535,Dugald Stewart (Vermont),"Middlebury, Vermont"
3949332,John Wolcott Stewart,"Middlebury, Vermont"
33773808,Seth Storrs,"Middlebury, Vermont"
47653043,Allen R. Sturtevant,"Middlebury, Vermont"
41511444,Benjamin Swan (Vermont),"Middlebury, Vermont"
48584849,Charles M. Swift,"Middlebury, Vermont"
27458898,John P. Townsend,"Middlebury, Vermont"
24160586,Amasa Tracy,"Middlebury, Vermont"
2080164,Arthur Trudeau,"Middlebury, Vermont"
43716938,Wynn Underwood,"Middlebury, Vermont"
35837319,Steve Vaillancourt,"Middlebury, Vermont"
6622479,James M. Warner,"Middlebury, Vermont"
370230,Emma Willard,"Middlebury, Vermont"
11591862,Isaac Wilson (1780–1848),"Middlebury, Vermont"
61636,Lars Ahlfors,"Winchester, Massachusetts"
2001916,Pat Badger,"Winchester, Massachusetts"
38293140,Brutus Beefcake,"Winchester, Massachusetts"
882301,Joe Bellino,"Winchester, Massachusetts"
8419991,Bob Bigelow,"Winchester, Massachusetts"
33146264,Ralph H. Bonnell,"Winchester, Massachusetts"
1996575,Robert A. Brown,"Winchester, Massachusetts"
8945592,William Andreas Brown,"Winchester, Massachusetts"
54103426,William H. Buracker,"Winchester, Massachusetts"
34614543,Elizabeth Coit,"Winchester, Massachusetts"
3359452,Charles Arthur Conant,"Winchester, Massachusetts"
43045429,Pat Connaughton,"Winchester, Massachusetts"
883598,Allan McLeod Cormack,"Winchester, Massachusetts"
9275424,John M. Corse,"Winchester, Massachusetts"
37006220,Glen Doherty,"Winchester, Massachusetts"
36463028,Megan Donnelly,"Winchester, Massachusetts"
28330067,Thomas Dreier,"Winchester, Massachusetts"
16723971,Jon Favreau (speechwriter),"Winchester, Massachusetts"
3565924,Vic Fazio,"Winchester, Massachusetts"
37510710,William I. Fletcher,"Winchester, Massachusetts"
24513185,Edward Gelsthorpe,"Winchester, Massachusetts"
55351720,Julia E. Hamblet,"Winchester, Massachusetts"
6985441,Thomas Hardiman,"Winchester, Massachusetts"
500868,Frederick Hauck,"Winchester, Massachusetts"
57200281,Jim Herberich,"Winchester, Massachusetts"
11933047,Art Johnson (1940s pitcher),"Winchester, Massachusetts"
6250285,Brian A. Joyce,"Winchester, Massachusetts"
59417191,Chip LaMarca,"Winchester, Massachusetts"
27749699,Douglas Lawson,"Winchester, Massachusetts"
33070174,Louise Le Baron,"Winchester, Massachusetts"
39161461,Jason Lewis (Massachusetts politician),"Winchester, Massachusetts"
25397581,Frank B. Livingstone,"Winchester, Massachusetts"
42301122,Ronald MacKenzie,"Winchester, Massachusetts"
30604678,Miriam Marecek,"Winchester, Massachusetts"
46731471,Stephanie McCaffrey,"Winchester, Massachusetts"
7720617,Samuel W. McCall,"Winchester, Massachusetts"
18558615,Katherine McGrath,"Winchester, Massachusetts"
49898055,Holly Meade,"Winchester, Massachusetts"
38091005,Mark A. Milley,"Winchester, Massachusetts"
2960682,Jess Nevins,"Winchester, Massachusetts"
4301805,Barry Newman,"Winchester, Massachusetts"
465917,Laurence Owen,"Winchester, Massachusetts"
2797621,Mike Pagliarulo,"Winchester, Massachusetts"
2819184,Jay Pandolfo,"Winchester, Massachusetts"
10918099,Mike Pandolfo,"Winchester, Massachusetts"
2230286,Harry Parker (rower),"Winchester, Massachusetts"
44112655,Louise Pearce,"Winchester, Massachusetts"
22464535,Richard Phillips (merchant mariner),"Winchester, Massachusetts"
16283918,Bjorn Poonen,"Winchester, Massachusetts"
40206348,Winfield F. Prime,"Winchester, Massachusetts"
4978046,Frederick H. Prince,"Winchester, Massachusetts"
18033740,John Quinlan (wrestler),"Winchester, Massachusetts"
28936567,Ken Reid (comedian),"Winchester, Massachusetts"
36887629,Harris S. Richardson,"Winchester, Massachusetts"
2846833,Bob Ring,"Winchester, Massachusetts"
1014272,Hartley Rogers Jr.,"Winchester, Massachusetts"
32697908,Samuel Rotondi,"Winchester, Massachusetts"
19097306,Alicia Sacramone,"Winchester, Massachusetts"
47859995,Herbert Charles Sanborn,"Winchester, Massachusetts"
2838077,Richard R. Schrock,"Winchester, Massachusetts"
44227998,Joe Seiders,"Winchester, Massachusetts"
20310739,Elizabeth Shepley Sergeant,"Winchester, Massachusetts"
30664047,Charles E. Shannon Jr.,"Winchester, Massachusetts"
48849161,Conor Sheary,"Winchester, Massachusetts"
33745547,Kevin H. Smith,"Winchester, Massachusetts"
13944194,Lyman Bradford Smith,"Winchester, Massachusetts"
1156709,Whitney Smith,"Winchester, Massachusetts"
8776378,Dan Spang,"Winchester, Massachusetts"
1997465,Richard Stoltzman,"Winchester, Massachusetts"
6231399,John J. Sullivan (Massachusetts politician),"Winchester, Massachusetts"
21833654,Joseph L. Tauro,"Winchester, Massachusetts"
23812866,Cliff Thompson,"Winchester, Massachusetts"
856821,Maribel Vinson,"Winchester, Massachusetts"
45318338,Anna Vogelzang,"Winchester, Massachusetts"
2976154,Brian White (ice hockey),"Winchester, Massachusetts"
505367,Brad Whitford,"Winchester, Massachusetts"
4870843,Brian Wilson (baseball),"Winchester, Massachusetts"
57843654,Carle C. Zimmerman,"Winchester, Massachusetts"
7904498,"List of people from Greenwich, Connecticut","Greenwich, Connecticut"
25136945,David K. Barton,"Greenwich, Connecticut"
31088797,Courtenay Becker-Dey,"Greenwich, Connecticut"
501287,Chris Berman,"Greenwich, Connecticut"
30876201,Carolyn Bessette-Kennedy,"Greenwich, Connecticut"
40860865,Michael Bickford,"Greenwich, Connecticut"
959147,Richard Blumenthal,"Greenwich, Connecticut"
373955,Raynal Bolling,"Greenwich, Connecticut"
50707683,Melissa Bolona,"Greenwich, Connecticut"
43235829,Deneen Borelli,"Greenwich, Connecticut"
41736963,Peter Brant II,"Greenwich, Connecticut"
9666141,Peter M. Brant,"Greenwich, Connecticut"
8137555,Richard C. Breeden,"Greenwich, Connecticut"
48453611,Luke Bronin,"Greenwich, Connecticut"
11955,George H. W. Bush,"Greenwich, Connecticut"
6253454,Beth Bye,"Greenwich, Connecticut"
23678468,Vince Camuto,"Greenwich, Connecticut"
2085827,Gretchen Carlson,"Greenwich, Connecticut"
10349470,David Carroll (actor),"Greenwich, Connecticut"
32841519,Vincenzo Celli,"Greenwich, Connecticut"
19425487,Walid Chammah,"Greenwich, Connecticut"
26348976,William C. Clark,"Greenwich, Connecticut"
21445405,William Close,"Greenwich, Connecticut"
17509709,Ernest T. Cragg,"Greenwich, Connecticut"
741383,Homer Stille Cummings,"Greenwich, Connecticut"
39500278,Julius Curtis,"Greenwich, Connecticut"
29610680,Evan A. Davis,"Greenwich, Connecticut"
38207891,Gary Dell'Abate,"Greenwich, Connecticut"
48569838,Rust Macpherson Deming,"Greenwich, Connecticut"
44418814,Karen Dynan,"Greenwich, Connecticut"
7019191,Bill Evans (meteorologist),"Greenwich, Connecticut"
32467577,Jim Ferraro,"Greenwich, Connecticut"
39489583,Joshua Beal Ferris,"Greenwich, Connecticut"
17380789,Elizabeth Fones,"Greenwich, Connecticut"
6540294,Michael Fossel,"Greenwich, Connecticut"
738680,Martin Frankel,"Greenwich, Connecticut"
40643719,Don Gaston,"Greenwich, Connecticut"
36681518,Lile Gibbons,"Greenwich, Connecticut"
52042402,Rolando Gonzalez-Bunster,"Greenwich, Connecticut"
47626752,Adolphus W. Green,"Greenwich, Connecticut"
29497317,James Greenway,"Greenwich, Connecticut"
8051221,Lloyd Grove,"Greenwich, Connecticut"
51404545,Olivia Hallisey,"Greenwich, Connecticut"
44906280,Laurie Hays,"Greenwich, Connecticut"
2304840,Jane Henson,"Greenwich, Connecticut"
2722017,John Henson (puppeteer),"Greenwich, Connecticut"
10327265,Christian Archibald Herter (physician),"Greenwich, Connecticut"
50736386,Hope Hicks,"Greenwich, Connecticut"
48104666,Olga Hirshhorn,"Greenwich, Connecticut"
29079740,Arthur Holch,"Greenwich, Connecticut"
39517493,Heusted W. R. Hoyt,"Greenwich, Connecticut"
41740840,Dagny Hultgreen,"Greenwich, Connecticut"
1619486,Kara Hultgreen,"Greenwich, Connecticut"
37979617,Eleanor Post Hutton,"Greenwich, Connecticut"
40838881,Chester Edward Ide,"Greenwich, Connecticut"
26392208,Earl D. Johnson,"Greenwich, Connecticut"
39537255,Leander P. Jones,"Greenwich, Connecticut"
53726650,Marjorie Kramer,"Greenwich, Connecticut"
1142809,Matt Lauer,"Greenwich, Connecticut"
7877887,Frederic W. Lincoln Jr.,"Greenwich, Connecticut"
33851940,Ed Lopez,"Greenwich, Connecticut"
21285278,Rob Marciano,"Greenwich, Connecticut"
10317230,Phil Maymin,"Greenwich, Connecticut"
44192159,L. J. Mazzilli,"Greenwich, Connecticut"
49460349,Michael McKee (broadcaster),"Greenwich, Connecticut"
35044509,Jay McMullen,"Greenwich, Connecticut"
39536231,Benjamin P. Mead,"Greenwich, Connecticut"
39490077,Darius Mead,"Greenwich, Connecticut"
3046703,Robert Model,"Greenwich, Connecticut"
1981609,R. A. Montgomery,"Greenwich, Connecticut"
11524749,Albert P. Morano,"Greenwich, Connecticut"
2608811,Martha Moxley,"Greenwich, Connecticut"
1511874,Mary Teresa Norton,"Greenwich, Connecticut"
40833846,Peter Busch Orthwein,"Greenwich, Connecticut"
55714539,Alexia Paganini,"Greenwich, Connecticut"
26412082,Jen Psaki,"Greenwich, Connecticut"
42279812,Joseph Verner Reed Jr.,"Greenwich, Connecticut"
1875886,Rodney (wrestler),"Greenwich, Connecticut"
8851049,Matt Ross (actor),"Greenwich, Connecticut"
25733059,Patrick Ruffini,"Greenwich, Connecticut"
5045582,Theodore Schroeder,"Greenwich, Connecticut"
7397637,Mickey Sherman,"Greenwich, Connecticut"
39095027,Zalmon Gilbert Simmons II,"Greenwich, Connecticut"
28257338,Adele Simpson,"Greenwich, Connecticut"
40059093,George A. Slater,"Greenwich, Connecticut"
11532070,George Smith (National League pitcher),"Greenwich, Connecticut"
47156115,George Smith IV,"Greenwich, Connecticut"
58844445,Melicent Knapp Smith,"Greenwich, Connecticut"
42889950,Susan T. Sommer,"Greenwich, Connecticut"
1840719,Lara Spencer,"Greenwich, Connecticut"
4166850,Craig Roberts Stapleton,"Greenwich, Connecticut"
42080703,Lydia Stevens,"Greenwich, Connecticut"
2947031,Diana Taylor (superintendent),"Greenwich, Connecticut"
2840582,Walter Taylor (archaeologist),"Greenwich, Connecticut"
3515067,Ivor Thord-Gray,"Greenwich, Connecticut"
1879237,Dyanne Thorne,"Greenwich, Connecticut"
11580107,William L. Tierney,"Greenwich, Connecticut"
477765,Kathleen Kennedy Townsend,"Greenwich, Connecticut"
20534498,William Truesdale,"Greenwich, Connecticut"
4819137,Roger Tubby,"Greenwich, Connecticut"
2529558,William Tubby,"Greenwich, Connecticut"
31656161,Arthur W. Wallander,"Greenwich, Connecticut"
39535283,R. Jay Walsh,"Greenwich, Connecticut"
11594838,William L. Ward,"Greenwich, Connecticut"
31286747,Bartow Sumter Weeks,"Greenwich, Connecticut"
22077521,Cornelius Wendell Wickersham,"Greenwich, Connecticut"
2711395,Trey Wingo,"Greenwich, Connecticut"
4055688,Howard Frank Mosher,"Irasburg, Vermont"
1888883,Theodore Robinson,"Irasburg, Vermont"
21825473,James Loren Martin,"Landgrove, Vermont"
42538419,J. Henry Tate,"Landgrove, Vermont"
42470961,Bill Arnold (ice hockey),"Needham, Massachusetts"
29506380,Charles D. Baker (businessman),"Needham, Massachusetts"
22134442,Charlie Baker,"Needham, Massachusetts"
57096122,David H. Barlow,"Needham, Massachusetts"
20928710,Francis Blake (telephone),"Needham, Massachusetts"
42173409,Paul Codman Cabot,"Needham, Massachusetts"
3803739,Dave Cadigan,"Needham, Massachusetts"
7915533,George Chamillard,"Needham, Massachusetts"
48065973,Mike Condon (ice hockey),"Needham, Massachusetts"
286067,Ananda Coomaraswamy,"Needham, Massachusetts"
21480852,Bill Crowley (sportscaster),"Needham, Massachusetts"
56601067,Roger W. Cutler Jr.,"Needham, Massachusetts"
38600800,Leslie Bradley Cutler,"Needham, Massachusetts"
24950744,Robert B. Cutler,"Needham, Massachusetts"
56560281,Roger W. Cutler,"Needham, Massachusetts"
6059215,Cynthia Davis,"Needham, Massachusetts"
699474,Peter DeFazio,"Needham, Massachusetts"
36166718,Peter Edgerly Firchow,"Needham, Massachusetts"
39852026,Robert Freeman (musician),"Needham, Massachusetts"
4890456,Robbie Ftorek,"Needham, Massachusetts"
39161338,Denise Garlick,"Needham, Massachusetts"
25041714,Jay Gonzalez,"Needham, Massachusetts"
1179596,Nelson Goodman,"Needham, Massachusetts"
1543158,James S. Gracey,"Needham, Massachusetts"
38183412,Francis Oliver Haddock,"Needham, Massachusetts"
9208111,Lida E. Harkins,"Needham, Massachusetts"
22411093,Henry I. Harriman,"Needham, Massachusetts"
21813733,Edward F. Harrington,"Needham, Massachusetts"
19164523,Steven Hauschka,"Needham, Massachusetts"
6110789,"David Jensen (ice hockey, born 1965)","Needham, Massachusetts"
2767613,Eric Johnson (tight end),"Needham, Massachusetts"
2110058,Ben Karlin,"Needham, Massachusetts"
21878854,Susan Kelley (figure skater),"Needham, Massachusetts"
27598409,Jen Kirkman,"Needham, Massachusetts"
41981195,Helen M. Knowlton,"Needham, Massachusetts"
53419104,Eloise Hubbard Linscott,"Needham, Massachusetts"
46477147,Arch MacDonald,"Needham, Massachusetts"
832132,Frank Malzone,"Needham, Massachusetts"
1626389,Mia Matsumiya,"Needham, Massachusetts"
49576077,Edwin McDonough,"Needham, Massachusetts"
2048467,Joey McIntyre,"Needham, Massachusetts"
24067076,Phil Murphy,"Needham, Massachusetts"
14333802,Niia,"Needham, Massachusetts"
22953579,Chester Nimitz Jr.,"Needham, Massachusetts"
1003230,Richard Patrick,"Needham, Massachusetts"
2629967,Peter S. Pezzati,"Needham, Massachusetts"
3212849,Aurelia Plath,"Needham, Massachusetts"
5837045,Cap Raeder,"Needham, Massachusetts"
28138758,Aly Raisman,"Needham, Massachusetts"
3364867,Karl Ravech,"Needham, Massachusetts"
33500167,Chris Rector,"Needham, Massachusetts"
33002571,Charles Rice (general),"Needham, Massachusetts"
2851600,Scott Rosenberg,"Needham, Massachusetts"
11581019,Sarah Saltzberg,"Needham, Massachusetts"
57003355,Mac Steeves,"Needham, Massachusetts"
17640551,George Susce (pitcher),"Needham, Massachusetts"
55942031,Wendy Tripician,"Needham, Massachusetts"
1535452,Thomas Huckle Weller,"Needham, Massachusetts"
43350089,Bob Whalen,"Needham, Massachusetts"
42609227,Charles M. Williams (academic),"Needham, Massachusetts"
2377150,Sunita Williams,"Needham, Massachusetts"
52094141,Samuel H. Wragg,"Needham, Massachusetts"
552517,N. C. Wyeth,"Needham, Massachusetts"
48068409,Benjamin A. Cady,"Granville, Vermont"
40807902,Ira Ford,"Granville, Vermont"
11590226,Abraham X. Parker,"Granville, Vermont"
2935437,Stephan Bonnar,"Munster, Indiana"
3320535,William C. Bradford,"Munster, Indiana"
29544934,Mary-Lou Daniels,"Munster, Indiana"
7365866,Todd Donoho,"Munster, Indiana"
20561104,Larry Fritz,"Munster, Indiana"
28863377,Nan Hayworth,"Munster, Indiana"
3594339,Sue Hendrickson,"Munster, Indiana"
697913,Tony Kanal,"Munster, Indiana"
7339195,Goran Kralj,"Munster, Indiana"
31014302,Jeff Lee (swimmer),"Munster, Indiana"
11903957,Joe Mansueto,"Munster, Indiana"
55477470,Josh Mayo,"Munster, Indiana"
5524818,Ryan McMahen,"Munster, Indiana"
15929888,Carl Frederick Mengeling,"Munster, Indiana"
3594202,Hal Morris,"Munster, Indiana"
4334842,Steve Munsey,"Munster, Indiana"
16649417,Mara Candelaria Reardon,"Munster, Indiana"
44025341,Jerome Reppa,"Munster, Indiana"
4146159,Todd Rokita,"Munster, Indiana"
2020764,Lemuel Grant,"Frankfort, Maine"
11713692,Joshua Hall,"Frankfort, Maine"
38397887,Robert McKay (American football),"Frankfort, Maine"
15887141,Charles H. Treat,"Frankfort, Maine"
44027918,George Treat,"Frankfort, Maine"
49154089,Nathaniel Treat,"Frankfort, Maine"
3236710,Tom Addison,"Bluffton, South Carolina"
39532232,Zach Deputy,"Bluffton, South Carolina"
10332310,Michel Dion,"Bluffton, South Carolina"
12068044,Kitty Ferguson,"Bluffton, South Carolina"
1178807,Bob Inglis,"Bluffton, South Carolina"
39541295,Mary Jane Russell,"Bluffton, South Carolina"
10119577,Mariaan de Swardt,"Bluffton, South Carolina"
42759021,Bill Workman,"Bluffton, South Carolina"
56083030,Mansel Carter,"Queen Creek, Arizona"
1838414,Brad Ausmus,"Cheshire, Connecticut"
4508281,Harvey C. Barnum Jr.,"Cheshire, Connecticut"
2644786,Joseph Bellamy,"Cheshire, Connecticut"
14579273,Henry Washington Benham,"Cheshire, Connecticut"
3758823,Jay Bontatibus,"Cheshire, Connecticut"
3024456,Stephen R. Bradley,"Cheshire, Connecticut"
11593085,Micah Brooks,"Cheshire, Connecticut"
38584361,Michael Chasen,"Cheshire, Connecticut"
5599251,Amos Doolittle,"Cheshire, Connecticut"
52701084,Brian Fitzpatrick (basketball),"Cheshire, Connecticut"
22292431,Matt Generous,"Cheshire, Connecticut"
5673041,Sunil Gulati,"Cheshire, Connecticut"
7659506,George Hall (New York politician),"Cheshire, Connecticut"
11530436,Lambert Hitchcock,"Cheshire, Connecticut"
36598306,Ehsan Hoque,"Cheshire, Connecticut"
51869303,George A. Jarvis,"Cheshire, Connecticut"
1106550,John Frederick Kensett,"Cheshire, Connecticut"
644252,Brian Leetch,"Cheshire, Connecticut"
11593986,Sherman Page,"Cheshire, Connecticut"
1250343,Ron Palillo,"Cheshire, Connecticut"
2247386,Paul Pasqualoni,"Cheshire, Connecticut"
31545747,Molly Qerim,"Cheshire, Connecticut"
10815746,Lonnie Quinn,"Cheshire, Connecticut"
4305379,Eleanor Race,"Cheshire, Connecticut"
29274480,John Canning Studios,"Cheshire, Connecticut"
54800694,Krishna Urs,"Cheshire, Connecticut"
600595,James Van Der Beek,"Cheshire, Connecticut"
47200654,Noel Acciari,"Johnston, Rhode Island"
37990558,Zenas Work Bliss,"Johnston, Rhode Island"
42101926,Deborah Fellela,"Johnston, Rhode Island"
375333,Samuel Ward King,"Johnston, Rhode Island"
42164857,Frank Lombardo,"Johnston, Rhode Island"
33840460,Joe Polisena,"Johnston, Rhode Island"
42102226,Stephen Ucci,"Johnston, Rhode Island"
35741449,Charles H. Heath,"Woodbury, Vermont"
8301826,Leonard Bailey (inventor),"Hollis, New Hampshire"
27356994,Jacob Abbot Cummings,"Hollis, New Hampshire"
46463267,Ralph Emerson (theologian),"Hollis, New Hampshire"
4201118,Patrick Joseph McGovern,"Hollis, New Hampshire"
14492938,Samuel E. Smith,"Hollis, New Hampshire"
31074207,Noah Worcester,"Hollis, New Hampshire"
38796739,Samuel Worcester (theologian),"Hollis, New Hampshire"
11630999,Samuel T. Worcester,"Hollis, New Hampshire"
20478491,Jerome Case,"Williamstown, New York"
19975449,George F. Comstock,"Williamstown, New York"
43715635,Chauncey S. Sage,"Williamstown, New York"
1107111,Lot Smith,"Williamstown, New York"
42535687,Maury Bray,"Paducah, Texas"
52336844,Will Flemons,"Paducah, Texas"
21423785,Earl Goodwin,"Paducah, Texas"
21423837,Myrl Goodwin,"Paducah, Texas"
11799886,William S. Heatly,"Paducah, Texas"
17131873,Clarence Hailey Long,"Paducah, Texas"
